"unique_ter_id","transect","nvisits","sp_name","sp_english","sp_code","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"BE11_T_13_Syatri","be11",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",25.8267786726356,21.3309556210041,27.4,18.7738647460938,59.2851457977295,81.1434309768677,-760.715629161596,0.398631333315861,0.734800000190735,0.438453907798976
"BE11_T_13_Tumeru","be11",3,"Turdus merula","Common Blackbird","Tumeru",67.5718299802393,58.9625733757019,7.59,18.2785064697266,67.8348232650757,322.799082995057,984.146761923432,0.214587177598878,0.61471093736589,0.421856963708997
"BE11_T_14_Copalu","be11",1,"Columba palumbus","Common Wood Pigeon","Copalu",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_14_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",67.5718299802393,58.9625733757019,7.59,18.2785064697266,67.8348232650757,322.799082995057,984.146761923432,0.214587177598878,0.61471093736589,0.421856963708997
"BE11_T_14_Pamajo","be11",4,"Parus major","Great Tit","Pamajo",67.1199086904526,32.0325214219093,20.38,17.5354690551758,52.2043243026733,-303.907182011604,-75.5705445885658,0.360718321097956,0.698392187803984,0.431962014585733
"BE11_T_14_Syatri","be11",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",58.1050349529833,23.6542764645815,32.12,18.7738647460938,63.8755392837524,-678.261987356544,-111.793102219999,0.375971216104226,0.719184375405312,0.536738791279495
"BE11_T_14_Tumeru","be11",5,"Turdus merula","Common Blackbird","Tumeru",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_15_Copalu","be11",2,"Columba palumbus","Common Wood Pigeon","Copalu",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_15_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",45.0633469317108,71.2687762260437,3.67,19.4505725860596,66.5584344482422,691.485321775675,1767.48173469991,0.125951542503099,0.55701718583703,0.430646094270051
"BE11_T_15_Pamajo","be11",2,"Parus major","Great Tit","Pamajo",59.8107571611181,43.0139398765564,13.1,20.7273082733154,68.6098648071289,314.732687036954,881.810360856056,0.244299279638799,0.63075781211257,0.462290222682059
"BE11_T_15_Syatri","be11",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_15_Tumeru","be11",3,"Turdus merula","Common Blackbird","Tumeru",25.8267786726356,21.3309556210041,27.4,18.7738647460938,59.2851457977295,81.1434309768677,-760.715629161596,0.398631333315861,0.734800000190735,0.438453907798976
"BE11_T_16_Copalu","be11",2,"Columba palumbus","Common Wood Pigeon","Copalu",0,33.808704700321,29.27,23.3512535095215,49.5046298217773,-1762.32352461815,1632.14572018623,0.190433863342332,0.587114062681794,0.34048462735489
"BE11_T_16_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",49.6374927870929,54.1418176460266,16.6,20.7273082733154,65.7135905456543,100.604008004665,997.041611583233,0.240129474669375,0.630000000298023,0.483711674436927
"BE11_T_16_Pamajo","be11",1,"Parus major","Great Tit","Pamajo",70.6955540776253,52.8585014533997,10.96,20.7273082733154,55.3475316238403,364.609819040298,1160.26373052359,0.20759933025809,0.605681248903275,0.420081117711961
"BE11_T_16_Syatri","be11",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",58.1050349529833,23.6542764645815,32.12,18.7738647460938,63.8755392837524,-678.261987356544,-111.793102219999,0.375971216104226,0.719184375405312,0.536738791279495
"BE11_T_16_Tumeru","be11",2,"Turdus merula","Common Blackbird","Tumeru",4.54927587648854,36.936591745764,38.13,16.7034805297852,66.4775485229492,-535.636143932343,945.051279271245,0.256205460570345,0.639442187324166,0.425550548732281
"BE11_T_17_Copalu","be11",3,"Columba palumbus","Common Wood Pigeon","Copalu",60.4458950962871,46.5907335567474,13.29,18.7738647460938,54.6945920562744,586.715792342424,764.326691760868,0.247727052067348,0.63404218710959,0.447244378067553
"BE11_T_17_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",28.3176001245156,17.3710494267941,36.04,22.3016754150391,54.1356796646118,-180.277348495722,-626.234964704812,0.414248078959063,0.741381250470877,0.610164615772665
"BE11_T_17_Pamajo","be11",1,"Parus major","Great Tit","Pamajo",0,33.808704700321,29.27,23.3512535095215,49.5046298217773,-1762.32352461815,1632.14572018623,0.190433863342332,0.587114062681794,0.34048462735489
"BE11_T_17_Syatri","be11",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",0.110844545066357,13.7652546976507,28.99,18.7738647460938,52.2777674865723,-2720.10770667553,1856.10330517411,0.127378788922797,0.539106249138713,0.475746593307704
"BE11_T_17_Tumeru","be11",1,"Turdus merula","Common Blackbird","Tumeru",30.2339570201002,71.1852146863937,11.87,13.446287689209,67.2618140411377,295.016102526486,1780.37151692808,0.120956937378123,0.553889062777162,0.487539675980806
"BE11_T_18_Copalu","be11",2,"Columba palumbus","Common Wood Pigeon","Copalu",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_18_Pacaer","be11",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_18_Pamajo","be11",3,"Parus major","Great Tit","Pamajo",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_18_Syatri","be11",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",60.4458950962871,46.5907335567474,13.29,18.7738647460938,54.6945920562744,586.715792342424,764.326691760868,0.247727052067348,0.63404218710959,0.447244378067553
"BE11_T_18_Tumeru","be11",4,"Turdus merula","Common Blackbird","Tumeru",2.74735000729561,36.4326828888059,36.07,16.185884475708,68.819927444458,-473.344443922639,429.585552325249,0.278914632899687,0.652824998050928,0.450090308859944
"BE11_T_19_Copalu","be11",1,"Columba palumbus","Common Wood Pigeon","Copalu",54.319095781073,49.6557992362976,11.1,18.7738647460938,69.6232779693603,-298.117220478058,1120.11899082363,0.21790046399401,0.617323436662555,0.436736156120896
"BE11_T_19_Pacaer","be11",3,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0,11.0026265975833,35.55,23.3512535095215,50.5249332046509,-2248.72786096811,1205.1579832387,0.237311603501148,0.618593749701977,0.426771103236824
"BE11_T_19_Pamajo","be11",2,"Parus major","Great Tit","Pamajo",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_19_Syatri","be11",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_19_Tumeru","be11",1,"Turdus merula","Common Blackbird","Tumeru",2.74735000729561,36.4326828888059,36.07,16.185884475708,68.819927444458,-473.344443922639,429.585552325249,0.278914632899687,0.652824998050928,0.450090308859944
"BE11_T_1_Aecaud","be11",1,"Aegithalos caudatus","Long-tailed Tit","Aecaud",2.74735000729561,36.4326828888059,36.07,16.185884475708,68.819927444458,-473.344443922639,429.585552325249,0.278914632899687,0.652824998050928,0.450090308859944
"BE11_T_1_Cacard","be11",1,"Carduelis carduelis","European Goldfinch","Cacard",53.6569080352783,41.0696476435661,14.34,17.5354690551758,49.8319813156128,-178.7860115242,275.165306165218,0.323988409581361,0.676106249392033,0.453215277269483
"BE11_T_1_Cebrac","be11",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",99.330356225837,43.2839462429285,17.95,12.9652408599854,62.7296478652954,102.627456035614,619.872141306996,0.279391270595952,0.650612500682473,0.440651917904615
"BE11_T_1_Chchlo","be11",1,"Chloris chloris","European greenfinch","Chchlo",49.9349903436378,45.9044753408432,23.81,12.9659805297852,66.6189046478272,-596.736855425984,1012.8664962548,0.246041175521386,0.63163906276226,0.455377303250134
"BE11_T_1_Cocorn","be11",2,"Corvus corone","Hooded Crow","Cocorn",81.1536858552136,23.1527049905062,43.13,12.9641313552856,62.9250804138184,-612.254024844766,-229.04156104207,0.380704601553298,0.7190578122437,0.489077313989401
"BE11_T_1_Coglan","be11",2,"Garrulus glandarius","Eurasian Jay","Coglan",31.3092266395688,72.204910774231,6.13,12.9659805297852,66.3494868469238,403.156882500649,1673.19346475199,0.145728231692374,0.567145312875509,0.441192007176578
"BE11_T_1_Copalu","be11",1,"Columba palumbus","Common Wood Pigeon","Copalu",49.9349903436378,45.9044753408432,23.81,12.9659805297852,66.6189046478272,-596.736855425984,1012.8664962548,0.246041175521386,0.63163906276226,0.455377303250134
"BE11_T_1_Demajo","be11",1,"Dendrocopos major","Great Spotted Woodpecker","Demajo",49.6374927870929,54.1418176460266,16.6,20.7273082733154,65.7135905456543,100.604008004665,997.041611583233,0.240129474669375,0.630000000298023,0.483711674436927
"BE11_T_1_Errube","be11",2,"Erithacus rubecula","European Robin","Errube",78.8119782786816,36.7740900278091,25.18,12.9659805297852,62.7089905929565,69.2120224493742,552.258674682379,0.294731540413341,0.661792187765241,0.494618041366339
"BE11_T_1_Frcoel","be11",1,"Fringilla coelebs","Common Chaffinch","Frcoel",46.7488184571266,32.9571766924858,15.23,17.5354690551758,48.9727406311035,-331.237666771412,-89.9597264420986,0.36720364664041,0.709945313632488,0.448038124926388
"BE11_T_1_Lumega","be11",1,"Luscinia megarhynchos","Nightingale","Lumega",15.6060026967898,5.70432461857796,49.65,13.1307731628418,58.852004699707,-2034.08921242237,718.101549901962,0.313969835827593,0.680165624916554,0.339085050914437
"BE11_T_1_Moalba","be11",1,"Motacilla alba","White Wagtail","Moalba",2.74735000729561,36.4326828888059,36.07,16.185884475708,68.819927444458,-473.344443922639,429.585552325249,0.278914632899687,0.652824998050928,0.450090308859944
"BE11_T_1_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",49.9349903436378,45.9044753408432,23.81,12.9659805297852,66.6189046478272,-596.736855425984,1012.8664962548,0.246041175521386,0.63163906276226,0.455377303250134
"BE11_T_1_Pamajo","be11",2,"Parus major","Great Tit","Pamajo",63.9970705714077,39.8545479536057,20.47,14.7083457946777,57.8814923477173,-586.327471941113,590.719663060904,0.286579841288622,0.659246876090765,0.399266139194369
"BE11_T_1_Pamont","be11",1,"Passer montanus","Eurasian Tree Sparrow","Pamont",27.5025067925453,70.5659001731873,12.59,14.3355326652527,57.5001274108887,715.60391014576,1802.02106938243,0.127533484995729,0.55802812486887,0.488820723220706
"BE11_T_1_Phcoll","be11",1,"Phylloscopus collybita","Common Chiffchaff","Phcoll",0,96.8208101844788,0,23.3512535095215,50.5048952102661,1304.80937919199,3533.58167655706,-0.11502477447968,0.395199999883771,0.60736108481884
"BE11_T_1_Phochr","be11",3,"Phoenicurus ochruros","Black Redstart","Phochr",14.0076443552971,81.7286445999145,1.02,16.0113182067871,50.2047431945801,2415.65796500683,1896.08317817688,0.0630948786027875,0.521545312926173,0.445105601456016
"BE11_T_1_Phphoe","be11",2,"Phoenicurus phoenicurus","Common Redstart","Phphoe",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_1_Phtroc","be11",3,"Phylloscopus trochilus","Willow Warbler","Phtroc",25.8267786726356,21.3309556210041,27.4,18.7738647460938,59.2851457977295,81.1434309768677,-760.715629161596,0.398631333315861,0.734800000190735,0.438453907798976
"BE11_T_1_Pipica","be11",2,"Pica pica","Eurasian Magpie","Pipica",67.1199086904526,32.0325214219093,20.38,17.5354690551758,52.2043243026733,-303.907182011604,-75.5705445885658,0.360718321097956,0.698392187803984,0.431962014585733
"BE11_T_1_Piviri","be11",1,"Picus viridis","European green woodpecker","Piviri",99.330356225837,43.2839462429285,17.95,12.9652408599854,62.7296478652954,102.627456035614,619.872141306996,0.279391270595952,0.650612500682473,0.440651917904615
"BE11_T_1_Prmodu","be11",1,"Prunella modularis","Dunnock","Prmodu",55.3636691868305,24.3424290429801,42.03,14.3355326652527,54.0786220932007,-1008.11597428322,515.484727765322,0.331476654360886,0.691384374946356,0.415273869372904
"BE11_T_1_Reigni","be11",1,"Regulus ignicapilla","Common firecrest","Reigni",49.9349903436378,45.9044753408432,23.81,12.9659805297852,66.6189046478272,-596.736855425984,1012.8664962548,0.246041175521386,0.63163906276226,0.455377303250134
"BE11_T_1_Seseri","be11",1,"Serinus serinus","European Serin","Seseri",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_1_Sieuro","be11",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",46.7488184571266,32.9571766924858,15.23,17.5354690551758,48.9727406311035,-331.237666771412,-89.9597264420986,0.36720364664041,0.709945313632488,0.448038124926388
"BE11_T_1_Stvulg","be11",1,"Sturnus vulgaris","Common Starling","Stvulg",70.6955540776253,52.8585014533997,10.96,20.7273082733154,55.3475316238403,364.609819040298,1160.26373052359,0.20759933025809,0.605681248903275,0.420081117711961
"BE11_T_1_Syatri","be11",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",31.3092266395688,72.204910774231,6.13,12.9659805297852,66.3494868469238,403.156882500649,1673.19346475199,0.145728231692374,0.567145312875509,0.441192007176578
"BE11_T_1_Sycurr","be11",2,"Sylvia curruca","Lesser whitethroat","Sycurr",2.2105333287036,42.4670772171021,1.83,16.7034805297852,53.9994958877563,-1628.18150455713,3154.35154304504,-0.079638168575184,0.423298436552286,0.595791288875043
"BE11_T_1_Trtrog","be11",1,"Troglodytes troglodytes","Eurasian wren","Trtrog",0.0108538130298257,20.3848737606406,28.88,22.3016754150391,51.5959674453735,26.9229153075814,-838.054714274406,0.423546256646514,0.747509376108646,0.562641613744199
"BE11_T_1_Tumeru","be11",2,"Turdus merula","Common Blackbird","Tumeru",59.8107571611181,43.0139398765564,13.1,20.7273082733154,68.6098648071289,314.732687036954,881.810360856056,0.244299279638799,0.63075781211257,0.462290222682059
"BE11_T_20_Copalu","be11",1,"Columba palumbus","Common Wood Pigeon","Copalu",2.74735000729561,36.4326828888059,36.07,16.185884475708,68.819927444458,-473.344443922639,429.585552325249,0.278914632899687,0.652824998050928,0.450090308859944
"BE11_T_20_Pacaer","be11",4,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",60.4458950962871,46.5907335567474,13.29,18.7738647460938,54.6945920562744,586.715792342424,764.326691760868,0.247727052067348,0.63404218710959,0.447244378067553
"BE11_T_20_Pamajo","be11",1,"Parus major","Great Tit","Pamajo",28.3176001245156,17.3710494267941,36.04,22.3016754150391,54.1356796646118,-180.277348495722,-626.234964704812,0.414248078959063,0.741381250470877,0.610164615772665
"BE11_T_20_Syatri","be11",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",18.9409902752377,48.3710227274895,29.93,16.185884475708,62.9534495925903,511.091566792726,1261.42619994164,0.196950751687727,0.597085935845971,0.482701222077012
"BE11_T_20_Tumeru","be11",2,"Turdus merula","Common Blackbird","Tumeru",18.9409902752377,48.3710227274895,29.93,16.185884475708,62.9534495925903,511.091566792726,1261.42619994164,0.196950751687727,0.597085935845971,0.482701222077012
"BE11_T_21_Copalu","be11",2,"Columba palumbus","Common Wood Pigeon","Copalu",18.9409902752377,48.3710227274895,29.93,16.185884475708,62.9534495925903,511.091566792726,1261.42619994164,0.196950751687727,0.597085935845971,0.482701222077012
"BE11_T_21_Pacaer","be11",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_21_Pamajo","be11",1,"Parus major","Great Tit","Pamajo",0,11.0026265975833,35.55,23.3512535095215,50.5249332046509,-2248.72786096811,1205.1579832387,0.237311603501148,0.618593749701977,0.426771103236824
"BE11_T_21_Syatri","be11",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",59.8107571611181,43.0139398765564,13.1,20.7273082733154,68.6098648071289,314.732687036954,881.810360856056,0.244299279638799,0.63075781211257,0.462290222682059
"BE11_T_21_Tumeru","be11",4,"Turdus merula","Common Blackbird","Tumeru",0.442941079614684,1.74095318198204,52.22,16.7034805297852,58.8691114807129,-2120.15828988731,694.85797929287,0.295395742689725,0.656620313599706,0.379402012862265
"BE11_T_22_Copalu","be11",4,"Columba palumbus","Common Wood Pigeon","Copalu",1.55182362347841,1.04728256970644,32.52,18.7738647460938,54.919882850647,-1135.07250726461,-870.565110259056,0.431423971981858,0.734534373879433,0.598237017765641
"BE11_T_22_Pacaer","be11",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",0.442941079614684,1.74095318198204,52.22,16.7034805297852,58.8691114807129,-2120.15828988731,694.85797929287,0.295395742689725,0.656620313599706,0.379402012862265
"BE11_T_22_Pamajo","be11",2,"Parus major","Great Tit","Pamajo",28.3176001245156,17.3710494267941,36.04,22.3016754150391,54.1356796646118,-180.277348495722,-626.234964704812,0.414248078959063,0.741381250470877,0.610164615772665
